word,type,level,guideword,topic,scene_uid,uid
communard,nom,B2,,Engager une conversation,1134,9430
communautaire,adjectif,B2,,Engager une conversation,1134,9431
communier,verbe,B2,,Engager une conversation,1134,9432
sincère,adjectif,B2,,Engager une conversation,1134,9433
bactérie,nom,C1,,,1135,9434
bactérien,adjectif,C1,,,1135,9435
partout,adverbe,B2,,Partager des anecdotes,1135,9436
perspicacité,nom,B2,,Partager des anecdotes,1135,9437
pièce,nom,B2,,Partager des anecdotes,1135,9438
plus partie,adverbe,B2,,Partager des anecdotes,1135,9439
psychologue,nom,B2,,Partager des anecdotes,1135,9440
psychologue,adjectif,B2,,Partager des anecdotes,1135,9441
réaménager,verbe,B2,,Partager des anecdotes,1135,9442
toile,nom,B2,,Partager des anecdotes,1135,9443
bambin,nom,C1,,,1136,9444
bang,,C1,,,1136,9445
à part,préposition,B2,,Partager des anecdotes,1136,9446
acharner,verbe,B2,,Raconter son dernier voyage,1136,9447
agripper,verbe,B2,,Raconter son dernier voyage,1136,9448
balonnette,nom,B2,,Raconter son dernier voyage,1136,9449
balourdise,nom,B2,,Raconter son dernier voyage,1136,9450
centripète,adjectif,B2,,Raconter son dernier voyage,1136,9451
collant,nom,B2,,Raconter son dernier voyage,1136,9452
cumuler,verbe,B2,,Raconter son dernier voyage,1136,9453
baril,nom,C1,,,1137,9454
barrette,nom,C1,,,1137,9455
ducat,nom,B2,,Raconter son dernier voyage,1137,9456
frappant,adjectif,B2,,Raconter son dernier voyage,1137,9457
frapper,verbe,B2,,Raconter son dernier voyage,1137,9458
montagnard,adjectif,B2,,Raconter son dernier voyage,1137,9459
nordeste,nom,B2,,Raconter son dernier voyage,1137,9460
portant,adjectif,B2,,Raconter son dernier voyage,1137,9461
pâleur,nom,B2,,Raconter son dernier voyage,1137,9462
redessiner,verbe,B2,,Raconter son dernier voyage,1137,9463
basalte,nom,C1,,,1138,9464
baseball,nom,C1,,,1138,9465
rouiller,verbe,B2,,Raconter son dernier voyage,1138,9466
routard,nom,B2,,Raconter son dernier voyage,1138,9467
sabot,nom,B2,,Raconter son dernier voyage,1138,9468
sonder,verbe,B2,,Raconter son dernier voyage,1138,9469
sonner,verbe,B2,,Raconter son dernier voyage,1138,9470
vernissage,nom,B2,,Raconter son dernier voyage,1138,9471
napoléon,nom,B2,,Parler de l'histoire,1138,9472
aisé,adjectif,B2,,Rencontrer des amis,1138,9473
batterie,nom,C1,,,1139,9474
bec,nom,C1,,,1139,9475
amincir,verbe,B2,,Rencontrer des amis,1139,9476
apprenez que,conjonction,B2,,Rencontrer des amis,1139,9477
bisquer,verbe,B2,,Rencontrer des amis,1139,9478
congrès,nom,B2,,Rencontrer des amis,1139,9479
de bon sens,adverbe,B2,,Rencontrer des amis,1139,9480
de l' autre côté de,préposition,B2,,Rencontrer des amis,1139,9481
dires,nom,B2,,Rencontrer des amis,1139,9482
du côté de où,préposition,B2,,Rencontrer des amis,1139,9483
bibi,nom,C1,,,1140,9484
big,,C1,,,1140,9485
en moins,adverbe,B2,,Rencontrer des amis,1140,9486
en quoi du,préposition,B2,,Rencontrer des amis,1140,9487
escaleir,nom,B2,,Rencontrer des amis,1140,9488
halde,nom,B2,,Rencontrer des amis,1140,9489
immerger,verbe,B2,,Rencontrer des amis,1140,9490
manivelle,nom,B2,,Rencontrer des amis,1140,9491
par écrit,adverbe,B2,,Rencontrer des amis,1140,9492
quoi,adverbe,B2,,Rencontrer des amis,1140,9493
bilan,nom,C1,,,1141,9494
bilatéral,adjectif,C1,,,1141,9495
renâcler,verbe,B2,,Rencontrer des amis,1141,9496
sûr,adjectif,B2,,Rencontrer des amis,1141,9497
sûr,adverbe,B2,,Rencontrer des amis,1141,9498
sûr que,conjonction,B2,,Rencontrer des amis,1141,9499
tu iras,adverbe,B2,,Rencontrer des amis,1141,9500
échapper,verbe,B2,,Rencontrer des amis,1141,9501
éclairé,adjectif,B2,,Rencontrer des amis,1141,9502
éclater,verbe,B2,,Rencontrer des amis,1141,9503
biocarburant,nom,C1,,,1142,9504
biodiesels,nom,C1,,,1142,9505
écrit,nom,B2,,Rencontrer des amis,1142,9506
écumer,verbe,B2,,Rencontrer des amis,1142,9507
électro,nom,B2,,Rencontrer des amis,1142,9508
adopté,adjectif,B2,,Parler de ses parents,1142,9509
arrière - grand - parent,nom,B2,,Parler de ses parents,1142,9510
essuyer,verbe,B2,,Parler de ses parents,1142,9511
parenthéser,verbe,B2,,Parler de ses parents,1142,9512
surdiplômés,verbe,B2,,Parler de ses parents,1142,9513
biogaz,nom,C1,,,1143,9514
bioéthanol,nom,C1,,,1143,9515
du plus,adverbe,B2,,Faire une réclamation,1143,9516
dufour,nom,B2,,Faire une réclamation,1143,9517
originalité,nom,B2,,Faire une réclamation,1143,9518
ruiné,adjectif,B2,,Faire une réclamation,1143,9519
ressentiment,nom,B2,,Répéter des informations,1143,9520
régularisation,nom,B2,,Répéter des informations,1143,9521
réputé,adjectif,B2,,Répéter des informations,1143,9522
la veille,adverbe,B2,,Parler de la religion,1143,9523
bioéthanols,nom,C1,,,1144,9524
birman,adjectif,C1,,,1144,9525
au bout de,préposition,B2,,Donner des suggestions,1144,9526
au domaine de,préposition,B2,,Donner des suggestions,1144,9527
bercail,nom,B2,,Donner des suggestions,1144,9528
bosse,nom,B2,,Donner des suggestions,1144,9529
budgétaire,adjectif,B2,,Donner des suggestions,1144,9530
canne,nom,B2,,Donner des suggestions,1144,9531
commentaire,nom,B2,,Donner des suggestions,1144,9532
crémer,verbe,B2,,Donner des suggestions,1144,9533
bit,nom,C1,,,1145,9534
bitume,nom,C1,,,1145,9535
de sûr,adverbe,B2,,Donner des suggestions,1145,9536
dignité,nom,B2,,Donner des suggestions,1145,9537
donnant,adverbe,B2,,Donner des suggestions,1145,9538
du tout,adverbe,B2,,Donner des suggestions,1145,9539
dureté,nom,B2,,Donner des suggestions,1145,9540
en compagnie de,préposition,B2,,Donner des suggestions,1145,9541
en dit,adverbe,B2,,Donner des suggestions,1145,9542
en fin de,préposition,B2,,Donner des suggestions,1145,9543
blennorragie,nom,C1,,,1146,9544
blet,adjectif,C1,,,1146,9545
en veste,adverbe,B2,,Donner des suggestions,1146,9546
gant,nom,B2,,Donner des suggestions,1146,9547
geste,nom,B2,,Donner des suggestions,1146,9548
hors série,adverbe,B2,,Donner des suggestions,1146,9549
lettres,nom,B2,,Donner des suggestions,1146,9550
malgré de,préposition,B2,,Donner des suggestions,1146,9551
marin,nom,B2,,Donner des suggestions,1146,9552
noire,nom,B2,,Donner des suggestions,1146,9553
bmw,nom,C1,,,1147,9554
body,nom,C1,,,1147,9555
notez que,conjonction,B2,,Donner des suggestions,1147,9556
oui que,conjonction,B2,,Donner des suggestions,1147,9557
où,pronom,B2,,Donner des suggestions,1147,9558
pamphlétaire,nom,B2,,Donner des suggestions,1147,9559
plus sommeil,adverbe,B2,,Donner des suggestions,1147,9560
plus sûr,adverbe,B2,,Donner des suggestions,1147,9561
si,nom,B2,,Donner des suggestions,1147,9562
sien,pronom,B2,,Donner des suggestions,1147,9563
boisé,adjectif,C1,,,1148,9564
bonhomie,nom,C1,,,1148,9565
sublimer,verbe,B2,,Donner des suggestions,1148,9566
suggestion,nom,B2,,Donner des suggestions,1148,9567
sur fond de,préposition,B2,,Donner des suggestions,1148,9568
sur tout,adverbe,B2,,Donner des suggestions,1148,9569
tout au fond,adverbe,B2,,Donner des suggestions,1148,9570
témoigner,verbe,B2,,Donner des suggestions,1148,9571
plancher,nom,B2,,Planifier un déménagement,1148,9572
agacer,verbe,B2,,S'excuser,1148,9573
bonus,nom,C1,,,1149,9574
booster,verbe,C1,,,1149,9575
alarmant,adjectif,B2,,S'excuser,1149,9576
alarmer,verbe,B2,,S'excuser,1149,9577
angler,verbe,B2,,S'excuser,1149,9578
arène,nom,B2,,S'excuser,1149,9579
atout,nom,B2,,S'excuser,1149,9580
attribut,nom,B2,,S'excuser,1149,9581
bornes,nom,B2,,S'excuser,1149,9582
continuer,verbe,B2,,S'excuser,1149,9583
border,verbe,C1,,,1150,9584
boule,nom,C1,,,1150,9585
endiabler,verbe,B2,,S'excuser,1150,9586
gag,nom,B2,,S'excuser,1150,9587
justicier,adjectif,B2,,S'excuser,1150,9588
justification,nom,B2,,S'excuser,1150,9589
lors,préposition,B2,,S'excuser,1150,9590
lors,adverbe,B2,,S'excuser,1150,9591
manoeuvrer,verbe,B2,,S'excuser,1150,9592
moers,nom,B2,,S'excuser,1150,9593
brandon,nom,C1,,,1151,9594
branlant,adjectif,C1,,,1151,9595
murs,nom,B2,,S'excuser,1151,9596
narcotiser,verbe,B2,,S'excuser,1151,9597
nuer,verbe,B2,,S'excuser,1151,9598
obstruer,verbe,B2,,S'excuser,1151,9599
offense,nom,B2,,S'excuser,1151,9600
papas,nom,B2,,S'excuser,1151,9601
pardon,adverbe,B2,,S'excuser,1151,9602
ravigoter,verbe,B2,,S'excuser,1151,9603
brasier,nom,C1,,,1152,9604
brave,nom,C1,,,1152,9605
retarder,verbe,B2,,S'excuser,1152,9606
saurer,verbe,B2,,S'excuser,1152,9607
sauvegarder,verbe,B2,,S'excuser,1152,9608
savon,nom,B2,,S'excuser,1152,9609
scally,,B2,,S'excuser,1152,9610
scléroser,verbe,B2,,S'excuser,1152,9611
snob,adjectif,B2,,S'excuser,1152,9612
sommier,nom,B2,,S'excuser,1152,9613
bronchite,nom,C1,,,1153,9614
brother,,C1,,,1153,9615
sup,nom,B2,,S'excuser,1153,9616
sup,adverbe,B2,,S'excuser,1153,9617
suranner,verbe,B2,,S'excuser,1153,9618
surdouer,verbe,B2,,S'excuser,1153,9619
velours,nom,B2,,S'excuser,1153,9620
vers,préposition,B2,,S'excuser,1153,9621
émouvant,adjectif,B2,,S'excuser,1153,9622
étrangler,verbe,B2,,S'excuser,1153,9623
broyer,verbe,C1,,,1154,9624
brunch,nom,C1,,,1154,9625
évader,verbe,B2,,S'excuser,1154,9626
seb,nom,B2,,Parler de ses objectifs,1154,9627
séducteur,nom,B2,,Parler de ses objectifs,1154,9628
architecte,nom,B2,,Emmener sa voiture au garage,1154,9629
au foot,adverbe,B2,,Emmener sa voiture au garage,1154,9630
au téléphone,adverbe,B2,,Emmener sa voiture au garage,1154,9631
audimat,nom,B2,,Emmener sa voiture au garage,1154,9632
baraque,nom,B2,,Emmener sa voiture au garage,1154,9633
brutal,adjectif,C1,,,1155,9634
brute,nom,C1,,,1155,9635
barman,nom,B2,,Emmener sa voiture au garage,1155,9636
concrètement,adverbe,B2,,Emmener sa voiture au garage,1155,9637
emboîtage,nom,B2,,Emmener sa voiture au garage,1155,9638
emplir,verbe,B2,,Emmener sa voiture au garage,1155,9639
entrepreneuriat,nom,B2,,Emmener sa voiture au garage,1155,9640
hangar,nom,B2,,Emmener sa voiture au garage,1155,9641
idem,adverbe,B2,,Emmener sa voiture au garage,1155,9642
immensité,nom,B2,,Emmener sa voiture au garage,1155,9643
bulldozer,nom,C1,,,1156,9644
but,nom,C1,,,1156,9645
massue,nom,B2,,Emmener sa voiture au garage,1156,9646
ème,nom,B2,,Emmener sa voiture au garage,1156,9647
jointure,nom,B2,,Donner son opinion sur la nourriture,1156,9648
nuire,verbe,B2,,Donner son opinion sur la nourriture,1156,9649
surnaturel,adjectif,B2,,Donner son opinion sur la nourriture,1156,9650
tendre,verbe,B2,,Donner son opinion sur la nourriture,1156,9651
analphabète,adjectif,B2,,Consulter son médecin,1156,9652
antirétroviral,adjectif,B2,,Consulter son médecin,1156,9653
butane,nom,C1,,,1157,9654
butter,verbe,C1,,,1157,9655
généreusement,adverbe,B2,,Consulter son médecin,1157,9656
hémorragie,nom,B2,,Consulter son médecin,1157,9657
médiocrité,nom,B2,,Consulter son médecin,1157,9658
médiéviste,adjectif,B2,,Consulter son médecin,1157,9659
sida - tuberculose - paludisme,nom,B2,,Consulter son médecin,1157,9660
syndrome,nom,B2,,Consulter son médecin,1157,9661
au primaire,adverbe,B2,,Parler de sa vie scolaire,1157,9662
bancaire,adjectif,B2,,Parler de sa vie scolaire,1157,9663
bâtonnet,nom,C1,,,1158,9664
bétail,nom,C1,,,1158,9665
boire,verbe,B2,,Parler de sa vie scolaire,1158,9666
en plein coeur de,préposition,B2,,Parler de sa vie scolaire,1158,9667
garanti,nom,B2,,Parler de sa vie scolaire,1158,9668
horreur,nom,B2,,Parler de sa vie scolaire,1158,9669
paniquer,verbe,B2,,Parler de sa vie scolaire,1158,9670
sabbatique,adjectif,B2,,Parler de sa vie scolaire,1158,9671
sauf que,conjonction,B2,,Parler de sa vie scolaire,1158,9672
scrupule,nom,B2,,Parler de sa vie scolaire,1158,9673
calcium,nom,C1,,,1159,9674
calcul,nom,C1,,,1159,9675
splendeur,nom,B2,,Parler de sa vie scolaire,1159,9676
toi,déterminant,B2,,Parler de sa vie scolaire,1159,9677
touffe,nom,B2,,Parler de sa vie scolaire,1159,9678
toujours,adverbe,B2,,Parler de sa vie scolaire,1159,9679
verre,nom,B2,,Parler de sa vie scolaire,1159,9680
vieil,adjectif,B2,,Parler de sa vie scolaire,1159,9681
fermé,adjectif,B2,,Planifier une fête,1159,9682
fesse - noz,nom,B2,,Planifier une fête,1159,9683
cambriolage,nom,C1,,,1160,9684
camionnette,nom,C1,,,1160,9685
feuillage,nom,B2,,Planifier une fête,1160,9686
feuille,nom,B2,,Planifier une fête,1160,9687
fuite,nom,B2,,Planifier une fête,1160,9688
férocité,nom,B2,,Planifier une fête,1160,9689
fêtes,nom,B2,,Planifier une fête,1160,9690
ironique,adjectif,B2,,Planifier une fête,1160,9691
miniligne,nom,B2,,Planifier une fête,1160,9692
solidarité,nom,B2,,Planifier une fête,1160,9693
cancérigène,adjectif,C1,,,1161,9694
canine,nom,C1,,,1161,9695
témoignage,nom,B2,,Planifier une fête,1161,9696
affreux,adjectif,B2,,Parler du trafic,1161,9697
arrière,nom,B2,,Parler du trafic,1161,9698
autour du,préposition,B2,,Parler du trafic,1161,9699
bon marché,adjectif,B2,,Parler du trafic,1161,9700
boulange,nom,B2,,Parler du trafic,1161,9701
bourrer,verbe,B2,,Parler du trafic,1161,9702
bourru,adjectif,B2,,Parler du trafic,1161,9703
cantonade,nom,C1,,,1162,9704
capitalisation,nom,C1,,,1162,9705
broussailleux,adjectif,B2,,Parler du trafic,1162,9706
